# export_mt_object_to_txt
# station_id: 08-09
# lat: 45.650999999999996
# lon: 84.354
# profile_pos_m: 10257.636925987998
# n_freq: 39
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
1.187840e+00	8.418642e-01	-2.520072e-03	-9.907750e-03	3.846993e-02	2.989609e-02	-1.311737e-01	-8.562983e-02	-5.875203e-02	8.056473e-03	9.173141e-03	9.163834e-03	9.760957e-03	9.751054e-03	1.114366e+01	2.530931e+02	2.616431e+03	3.749632e+02	7.572923e+01	3.785180e+01	3.313639e+01	7.808084e+00	1.999808e+01	9.520802e+01	3.260642e+02	1.233111e+02	5.141062e+01	1.077670e+01	3.570151e+00	9.421197e+00	7.793715e-01	1.633720e-01	5.412255e-02	1.428229e-01	5.712291e-01	1.197411e-01	3.966835e-02	1.046800e-01
1.414400e+00	7.070136e-01	-5.299728e-03	-5.440448e-03	4.918885e-02	3.880437e-02	-1.698811e-01	-1.249524e-01	-6.402982e-02	4.558414e-03	5.708820e-03	5.718292e-03	6.053221e-03	6.063265e-03	5.165417e+00	3.514903e+02	3.982276e+03	3.689760e+02	4.575066e+01	3.826940e+01	3.633555e+01	4.072134e+00	7.765118e+00	6.416113e+01	2.286131e+02	6.970350e+01	4.306608e+01	5.229393e+00	1.644608e+00	5.411892e+00	6.528704e-01	7.927623e-02	2.493183e-02	8.204286e-02	4.785120e-01	5.810437e-02	1.827343e-02	6.013213e-02
1.684170e+00	5.937643e-01	-4.367904e-03	-7.387795e-03	5.612166e-02	4.881677e-02	-1.992610e-01	-1.207768e-01	-6.973133e-02	4.510221e-03	5.243670e-03	5.204090e-03	5.514539e-03	5.472914e-03	5.539171e+00	4.160666e+02	4.082820e+03	3.671921e+02	5.940704e+01	4.101799e+01	3.122104e+01	3.700735e+00	6.768617e+00	5.821949e+01	1.932554e+02	5.751849e+01	3.500643e+01	4.008650e+00	1.356013e+00	4.487524e+00	5.306882e-01	6.077008e-02	2.055680e-02	6.802968e-02	3.889603e-01	4.454056e-02	1.506681e-02	4.986138e-02
2.005380e+00	4.986586e-01	-5.225309e-03	-7.828679e-03	6.190721e-02	5.476878e-02	-2.164242e-01	-1.498068e-01	-6.937834e-02	-1.544577e-03	4.964533e-03	4.937024e-03	5.221415e-03	5.192483e-03	5.595107e+00	4.314885e+02	4.375533e+03	3.041422e+02	5.627858e+01	4.149891e+01	3.469063e+01	1.275371e+00	5.902274e+00	5.154501e+01	1.735963e+02	4.551455e+01	3.022064e+01	3.422237e+00	1.136586e+00	4.287126e+00	4.581369e-01	5.188022e-02	1.723034e-02	6.499170e-02	3.357849e-01	3.802486e-02	1.262873e-02	4.763473e-02
2.387870e+00	4.187833e-01	-5.235930e-03	-8.357640e-03	6.772063e-02	6.010306e-02	-2.232361e-01	-1.641127e-01	-7.434514e-02	1.487946e-02	4.587318e-03	4.556849e-03	4.834132e-03	4.802024e-03	5.158895e+00	4.348425e+02	4.071702e+03	3.049029e+02	5.793351e+01	4.158953e+01	3.632157e+01	1.131766e+01	4.799179e+00	4.376838e+01	1.420811e+02	3.862201e+01	2.665035e+01	2.883508e+00	9.996615e-01	3.628825e+00	4.040123e-01	4.371322e-02	1.515461e-02	5.501203e-02	2.961150e-01	3.203898e-02	1.110735e-02	4.032028e-02
2.843310e+00	3.517028e-01	-2.298224e-03	-9.507499e-03	8.036587e-02	6.840199e-02	-2.589150e-01	-1.850099e-01	-8.832416e-02	1.663049e-02	2.527819e-03	2.510048e-03	2.646295e-03	2.627690e-03	4.261688e+00	4.961054e+02	4.510743e+03	3.598118e+02	7.641071e+01	4.040218e+01	3.554803e+01	1.066334e+01	2.202723e+00	2.359891e+01	7.502142e+01	2.103947e+01	1.480713e+01	1.362733e+00	4.764637e-01	1.675144e+00	2.244722e-01	2.065867e-02	7.223064e-03	2.539474e-02	1.645237e-01	1.514147e-02	5.294041e-03	1.861271e-02
3.385610e+00	2.953677e-01	-5.381043e-03	-9.815408e-03	9.178778e-02	7.725779e-02	-2.942260e-01	-2.089891e-01	-8.750278e-02	1.390400e-02	2.426381e-03	2.406041e-03	2.544189e-03	2.522860e-03	4.687238e+00	5.384528e+02	4.872318e+03	2.936610e+02	6.126738e+01	4.008732e+01	3.538622e+01	9.028693e+00	2.032049e+00	2.159700e+01	6.869637e+01	1.672372e+01	1.241967e+01	1.149049e+00	4.039157e-01	1.631471e+00	1.882789e-01	1.741928e-02	6.123257e-03	2.473267e-02	1.379963e-01	1.276721e-02	4.487953e-03	1.812746e-02
4.031340e+00	2.480565e-01	-4.816795e-03	-1.020528e-02	9.750881e-02	8.430569e-02	-2.995382e-01	-2.296663e-01	-9.155344e-02	1.564890e-02	2.390817e-03	2.378483e-03	2.504423e-03	2.491503e-03	4.000894e+00	5.220019e+02	4.475933e+03	2.710296e+02	6.473313e+01	4.084655e+01	3.747863e+01	9.699627e+00	1.695256e+00	1.926400e+01	5.939637e+01	1.454053e+01	1.213866e+01	1.057224e+00	3.801622e-01	1.536937e+00	1.840189e-01	1.602724e-02	5.763159e-03	2.329956e-02	1.348740e-01	1.174693e-02	4.224025e-03	1.707708e-02
4.800240e+00	2.083229e-01	-5.339923e-03	-1.163263e-02	1.090526e-01	9.116295e-02	-3.287698e-01	-2.455793e-01	-9.400993e-02	2.506017e-02	2.364243e-03	2.340325e-03	2.465216e-03	2.440278e-03	4.322633e+00	5.330484e+02	4.443101e+03	2.497516e+02	6.534266e+01	3.989406e+01	3.675843e+01	1.492622e+01	1.596871e+00	1.755348e+01	5.338285e+01	1.252844e+01	1.058313e+01	9.433855e-01	3.441979e-01	1.437081e+00	1.604375e-01	1.430148e-02	5.217949e-03	2.178578e-02	1.175903e-01	1.048206e-02	3.824421e-03	1.596757e-02
5.715780e+00	1.749542e-01	-5.779059e-03	-1.379506e-02	1.182292e-01	9.983650e-02	-3.472354e-01	-2.776045e-01	-9.477277e-02	2.388573e-02	1.533683e-03	1.509047e-03	1.592185e-03	1.566610e-03	4.956818e+00	5.305891e+02	4.379276e+03	2.116642e+02	6.727009e+01	4.017880e+01	3.864131e+01	1.414574e+01	1.016563e+00	1.034855e+01	3.136838e+01	6.785501e+00	5.875221e+00	5.587450e-01	2.052024e-01	9.183898e-01	8.906680e-02	8.470428e-03	3.110815e-03	1.392255e-02	6.528023e-02	6.208278e-03	2.280027e-03	1.020433e-02
