# export_mt_object_to_txt
# station_id: 21
# lat: 45.736000000000004
# lon: 84.261
# profile_pos_m: -1643.2871105961624
# n_freq: 20
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
1.187840e+00	8.418642e-01	3.866227e-02	1.037708e-02	7.981605e-02	7.873539e-02	-4.703920e-02	-6.261454e-02	-2.995126e-02	-1.884083e-02	1.011988e-02	1.015010e-02	1.097645e-02	1.100923e-02	1.708591e+02	1.340241e+03	6.539494e+02	1.334983e+02	1.502427e+01	4.460949e+01	5.308428e+01	3.217193e+01	8.638740e+01	2.426710e+02	1.833116e+02	8.307127e+01	1.448455e+01	5.187136e+00	8.030423e+00	1.782657e+01	2.195819e-01	7.863562e-02	1.217391e-01	2.702461e-01	1.609394e-01	5.763484e-02	8.922692e-02	1.980730e-01
1.684170e+00	5.937643e-01	2.593694e-02	8.274050e-03	9.507528e-02	1.185598e-01	-3.583514e-02	-8.375729e-02	-3.244217e-02	-3.216525e-02	5.299848e-03	5.359936e-03	5.653123e-03	5.717218e-03	5.573793e+01	1.736825e+03	6.241273e+02	1.569521e+02	1.769301e+01	5.127323e+01	6.683658e+01	4.475441e+01	2.170106e+01	1.225123e+02	7.745817e+01	3.928353e+01	1.115380e+01	2.020768e+00	3.555385e+00	7.170278e+00	1.690886e-01	3.063431e-02	5.389871e-02	1.086995e-01	1.239311e-01	2.245298e-02	3.950428e-02	7.966975e-02
2.387870e+00	4.187833e-01	3.242722e-02	1.256574e-02	1.146687e-01	1.398185e-01	-6.080448e-02	-1.166584e-01	-3.783365e-02	-3.614227e-02	5.353554e-03	5.440063e-03	5.739528e-03	5.832274e-03	6.414716e+01	1.734292e+03	9.179211e+02	1.452036e+02	2.118164e+01	5.064396e+01	6.247065e+01	4.369023e+01	1.974971e+01	1.043506e+02	8.009560e+01	3.237102e+01	8.820149e+00	1.723714e+00	2.499746e+00	6.386629e+00	1.337111e-01	2.613105e-02	3.789550e-02	9.681962e-02	9.800165e-02	1.915238e-02	2.777496e-02	7.096255e-02
3.385610e+00	2.953677e-01	1.899502e-02	3.447599e-02	1.279564e-01	1.825977e-01	-6.010289e-02	-1.909238e-01	-4.256664e-02	-4.086831e-02	3.654674e-03	3.714742e-03	3.948076e-03	4.012966e-03	5.796130e+01	1.859767e+03	1.498755e+03	1.302625e+02	6.114683e+01	5.497893e+01	7.252598e+01	4.383390e+01	1.076303e+01	6.196902e+01	5.912449e+01	1.771706e+01	5.319722e+00	9.545719e-01	1.130133e+00	3.896414e+00	8.064558e-02	1.447106e-02	1.713252e-02	5.906861e-02	5.910802e-02	1.060635e-02	1.255703e-02	4.329349e-02
4.800240e+00	2.083229e-01	4.674148e-02	4.395326e-02	1.511902e-01	2.334604e-01	-1.131284e-01	-2.683851e-01	-5.471874e-02	-3.897237e-02	3.837557e-03	3.902125e-03	4.131583e-03	4.201099e-03	1.086155e+02	2.041157e+03	2.238153e+03	1.190725e+02	4.323911e+01	5.707269e+01	6.714383e+01	3.545964e+01	1.299285e+01	5.727210e+01	6.349872e+01	1.489266e+01	3.426929e+00	8.038210e-01	8.127704e-01	3.583055e+00	5.195135e-02	1.218571e-02	1.232139e-02	5.431818e-02	3.807699e-02	8.931344e-03	9.030782e-03	3.981173e-02
6.805950e+00	1.469303e-01	5.219348e-02	6.952426e-02	1.891308e-01	3.029408e-01	-1.715194e-01	-3.947039e-01	-7.165942e-02	-3.856186e-02	1.910985e-03	1.946507e-03	2.024122e-03	2.061747e-03	1.406423e+02	2.373450e+03	3.446562e+03	1.232300e+02	5.310359e+01	5.802281e+01	6.651254e+01	2.828589e+01	6.183096e+00	2.587240e+01	3.242055e+01	6.244308e+00	1.259455e+00	3.122837e-01	2.694802e-01	1.451645e+00	1.909301e-02	4.734139e-03	4.085250e-03	2.200655e-02	1.399395e-02	3.469819e-03	2.994225e-03	1.612939e-02
9.649720e+00	1.036299e-01	7.868295e-02	8.341203e-02	2.295042e-01	3.798455e-01	-2.415977e-01	-5.022849e-01	-7.535450e-02	-4.663039e-02	2.218922e-03	2.282110e-03	2.349674e-03	2.416586e-03	1.725735e+02	2.585009e+03	4.077371e+03	1.030657e+02	4.667112e+01	5.885945e+01	6.431257e+01	3.174979e+01	6.678929e+00	2.658553e+01	3.437760e+01	5.621304e+00	1.108729e+00	2.946293e-01	2.415394e-01	1.562484e+00	1.680804e-02	4.466502e-03	3.661674e-03	2.368684e-02	1.231921e-02	3.273658e-03	2.683771e-03	1.736093e-02
1.368170e+01	7.309033e-02	1.127955e-01	1.041847e-01	3.177654e-01	5.190870e-01	-3.953535e-01	-7.015600e-01	-9.506999e-02	-3.927345e-02	9.382910e-04	9.529395e-04	9.852534e-04	1.000635e-03	2.182547e+02	3.429034e+03	6.003079e+03	9.794559e+01	4.272742e+01	5.852661e+01	6.059723e+01	2.244554e+01	2.667377e+00	1.073783e+01	1.468927e+01	1.905607e+00	3.501172e-01	8.970924e-02	7.010011e-02	5.573667e-01	5.307685e-03	1.359968e-03	1.062699e-03	8.449533e-03	3.890191e-03	9.967693e-04	7.788901e-04	6.192964e-03
1.939840e+01	5.155064e-02	1.487127e-01	1.090149e-01	4.085644e-01	6.428374e-01	-5.344299e-01	-8.381772e-01	-1.129280e-01	-4.060015e-02	1.160186e-03	1.185881e-03	1.214746e-03	1.241649e-03	2.219829e+02	3.787875e+03	6.451639e+03	9.402425e+01	3.624353e+01	5.756143e+01	5.747802e+01	1.977466e+01	2.793441e+00	1.179482e+01	1.576785e+01	1.945679e+00	3.605061e-01	8.920480e-02	7.001564e-02	5.928214e-01	5.465178e-03	1.352321e-03	1.061419e-03	8.987016e-03	4.005623e-03	9.911645e-04	7.779516e-04	6.586904e-03
2.750380e+01	3.635861e-02	1.936098e-01	9.931265e-02	5.515997e-01	8.167739e-01	-7.622847e-01	-1.030278e+00	-1.278551e-01	-2.305564e-02	7.447552e-04	7.607369e-04	7.749699e-04	7.916000e-04	2.180304e+02	4.473089e+03	7.563734e+03	7.772334e+01	2.715567e+01	5.596729e+01	5.350290e+01	1.022208e+01	1.492488e+00	6.905212e+00	9.147275e+00	9.471533e-01	1.961040e-01	4.422442e-02	3.464560e-02	3.491094e-01	2.972885e-03	6.704306e-04	5.252183e-04	5.292406e-03	2.178933e-03	4.913824e-04	3.849512e-04	3.878993e-03
