# export_mt_object_to_txt
# station_id: 02
# lat: 45.601
# lon: 84.409
# profile_pos_m: 17277.269405761588
# n_freq: 20
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
1.187840e+00	8.418642e-01	-8.142565e-03	1.193913e-03	4.813471e-02	3.611990e-02	-4.351485e-02	-2.855418e-02	-3.271797e-03	-5.719892e-03	3.152051e-03	3.208557e-03	3.109861e-03	3.165611e-03	7.221257e+00	3.861469e+02	2.888302e+02	4.629780e+00	8.341619e+00	3.688427e+01	3.327264e+01	6.023031e+01	5.531665e+00	4.117582e+01	3.451584e+01	4.448298e+00	2.194501e+01	3.054797e+00	3.423486e+00	2.752492e+01	3.326805e-01	4.630992e-02	5.189914e-02	4.172706e-01	2.438334e-01	3.394219e-02	3.803873e-02	3.058325e-01
1.684170e+00	5.937643e-01	-1.361330e-02	-3.030635e-03	5.080156e-02	5.624582e-02	-5.203584e-02	-3.969452e-02	-8.887841e-03	-5.115063e-03	1.796078e-03	1.832538e-03	1.792236e-03	1.828618e-03	1.462712e+01	4.319847e+02	3.221152e+02	7.907969e+00	1.255069e+01	4.791147e+01	3.733749e+01	2.992096e+01	3.767444e+00	2.088956e+01	1.764180e+01	2.820315e+00	7.378711e+00	1.385331e+00	1.569005e+00	1.021704e+01	1.118593e-01	2.100126e-02	2.378570e-02	1.548877e-01	8.198568e-02	1.539257e-02	1.743339e-02	1.135227e-01
2.387870e+00	4.187833e-01	-1.824890e-02	-9.918833e-05	6.421061e-02	6.573013e-02	-5.976066e-02	-5.035524e-02	-1.264226e-02	-5.624957e-03	1.506592e-03	1.531686e-03	1.506246e-03	1.531334e-03	1.766387e+01	4.478367e+02	3.239116e+02	1.015530e+01	3.114169e-01	4.566998e+01	4.011800e+01	2.398586e+01	2.916544e+00	1.492999e+01	1.248645e+01	2.247740e+00	4.730154e+00	9.550640e-01	1.104346e+00	6.340826e+00	7.170790e-02	1.447852e-02	1.674159e-02	9.612525e-02	5.255727e-02	1.061182e-02	1.227051e-02	7.045362e-02
3.385610e+00	2.953677e-01	-1.571841e-02	4.494498e-03	7.619125e-02	8.189778e-02	-6.888812e-02	-6.471646e-02	-1.751838e-02	-6.120348e-03	9.446049e-04	9.539662e-04	9.481963e-04	9.575932e-04	9.998200e+00	4.680716e+02	3.342021e+02	1.288180e+01	1.595727e+01	4.706730e+01	4.321158e+01	1.925774e+01	1.155388e+00	7.983730e+00	6.705321e+00	1.329493e+00	3.310538e+00	4.886368e-01	5.747817e-01	2.956665e+00	5.018689e-02	7.407605e-03	8.713540e-03	4.482227e-02	3.678376e-02	5.429297e-03	6.386464e-03	3.285183e-02
4.800240e+00	2.083229e-01	-1.468249e-02	5.137132e-03	8.970120e-02	9.803053e-02	-7.654887e-02	-8.398644e-02	-1.787943e-02	-5.723868e-03	9.119697e-04	9.175054e-04	9.143972e-04	9.199476e-04	6.384121e+00	4.658507e+02	3.407137e+02	9.298828e+00	1.928400e+01	4.754045e+01	4.765261e+01	1.775180e+01	7.485738e-01	6.433328e+00	5.483191e+00	9.113409e-01	3.359125e+00	3.956230e-01	4.610376e-01	2.807665e+00	5.092345e-02	5.997541e-03	6.989209e-03	4.256346e-02	3.732361e-02	4.395811e-03	5.122640e-03	3.119628e-02
6.805950e+00	1.469303e-01	-1.353384e-02	8.643061e-03	1.144795e-01	1.266712e-01	-9.386012e-02	-1.153507e-01	-2.275102e-02	-5.465906e-03	4.767039e-04	4.759143e-04	4.752045e-04	4.744173e-04	4.798635e+00	5.424717e+02	4.115461e+02	1.018811e+01	3.256336e+01	4.789419e+01	5.086498e+01	1.350921e+01	2.849039e-01	3.024183e+00	2.630150e+00	4.131408e-01	1.700878e+00	1.597069e-01	1.830858e-01	1.161708e+00	2.578487e-02	2.421114e-03	2.775533e-03	1.761119e-02	1.889865e-02	1.774521e-03	2.034287e-03	1.290787e-02
9.649720e+00	1.036299e-01	-7.839625e-03	8.748741e-03	1.338801e-01	1.505476e-01	-1.090909e-01	-1.449154e-01	-2.327899e-02	-6.474605e-03	5.077754e-04	5.174812e-04	5.075734e-04	5.172752e-04	1.811237e+00	5.327188e+02	4.318260e+02	7.662730e+00	4.813693e+01	4.835370e+01	5.302793e+01	1.554289e+01	1.565803e-01	2.736663e+00	2.416746e+00	3.280887e-01	2.476592e+00	1.471689e-01	1.603300e-01	1.226593e+00	3.754449e-02	2.231041e-03	2.430561e-03	1.859482e-02	2.751769e-02	1.635210e-03	1.781445e-03	1.362881e-02
1.368170e+01	7.309033e-02	-3.363276e-03	4.972258e-03	1.679727e-01	1.947409e-01	-1.436406e-01	-1.964515e-01	-2.705403e-02	-3.786848e-03	2.186118e-04	2.204379e-04	2.186004e-04	2.204264e-04	3.335757e-01	6.122472e+02	5.482533e+02	6.908133e+00	5.592526e+01	4.922077e+01	5.382662e+01	7.968124e+00	2.429606e-02	1.049578e+00	9.849330e-01	1.114831e-01	2.086576e+00	4.911121e-02	5.146572e-02	4.623183e-01	3.163194e-02	7.445131e-04	7.802068e-04	7.008624e-03	2.318417e-02	5.456802e-04	5.718414e-04	5.136870e-03
1.939840e+01	5.155064e-02	2.993601e-03	-1.259634e-03	2.035106e-01	2.367825e-01	-1.799509e-01	-2.428633e-01	-3.167334e-02	-2.823055e-03	2.540674e-04	2.558511e-04	2.526914e-04	2.544653e-04	6.886966e-02	6.364598e+02	5.965186e+02	6.601893e+00	2.282017e+01	4.932149e+01	5.346320e+01	5.093333e+00	1.077495e-02	1.043097e+00	9.973659e-01	1.056611e-01	4.482082e+00	4.695118e-02	4.789864e-02	4.584998e-01	6.794719e-02	7.117676e-04	7.261308e-04	6.950737e-03	4.980091e-02	5.216798e-04	5.322071e-04	5.094442e-03
2.750380e+01	3.635861e-02	6.406203e-03	-1.323885e-02	2.652807e-01	2.957980e-01	-2.477929e-01	-3.056260e-01	-3.910631e-02	4.515501e-03	1.746882e-04	1.752003e-04	1.724718e-04	1.729774e-04	9.960641e-01	7.269726e+02	7.128736e+02	7.136140e+00	6.417793e+01	4.811327e+01	5.096584e+01	6.586621e+00	2.366170e-02	6.411102e-01	6.249756e-01	6.271332e-02	6.805364e-01	2.526430e-02	2.511558e-02	2.517613e-01	1.031675e-02	3.830002e-04	3.807456e-04	3.816636e-03	7.561516e-03	2.807144e-04	2.790620e-04	2.797348e-03
