# export_mt_object_to_txt
# station_id: 11
# lat: 45.664
# lon: 84.33999999999999
# profile_pos_m: 8450.850286214461
# n_freq: 20
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
1.187840e+00	8.418642e-01	-2.401540e-02	7.277303e-03	9.034915e-02	5.580869e-03	2.775868e-03	-7.487754e-03	-2.385581e-02	7.159572e-03	6.637695e-03	6.796929e-03	6.929197e-03	7.095423e-03	6.714057e+01	8.736839e+02	6.799574e+00	6.614478e+01	1.685820e+01	3.534671e+00	6.965919e+01	1.670548e+01	3.551943e+01	1.312037e+02	1.179994e+01	3.768619e+01	1.515562e+01	4.302138e+00	4.971539e+01	1.632222e+01	2.297552e-01	6.521928e-02	7.536722e-01	2.474406e-01	1.683957e-01	4.780153e-02	5.523932e-01	1.813580e-01
1.684170e+00	5.937643e-01	-2.379845e-02	7.114230e-03	9.027841e-02	1.744980e-02	-2.014924e-03	-9.114602e-03	-1.997198e-02	3.224358e-03	3.897208e-03	3.901749e-03	4.026297e-03	4.030989e-03	4.639748e+01	6.358019e+02	6.552717e+00	3.077804e+01	1.664333e+01	1.093972e+01	7.753437e+01	9.170935e+00	1.455938e+01	5.395882e+01	5.652736e+00	1.226519e+01	8.989617e+00	2.431270e+00	2.471325e+01	1.141631e+01	1.362802e-01	3.685742e-02	3.746464e-01	1.730683e-01	9.988463e-02	2.701411e-02	2.745917e-01	1.268479e-01
2.387870e+00	4.187833e-01	-1.661080e-02	-1.774182e-03	9.211150e-02	2.470759e-02	-7.169362e-03	-9.289213e-03	-1.880047e-02	2.982124e-03	3.503918e-03	3.475441e-03	3.620048e-03	3.590628e-03	1.480156e+01	4.823941e+02	7.302971e+00	1.921892e+01	6.096586e+00	1.501532e+01	5.233924e+01	9.013145e+00	6.209225e+00	3.515934e+01	4.506029e+00	7.250445e+00	1.201774e+01	2.088004e+00	1.767612e+01	1.080758e+01	1.821857e-01	3.165360e-02	2.679654e-01	1.638400e-01	1.335304e-01	2.320005e-02	1.964014e-01	1.200842e-01
3.385610e+00	2.953677e-01	-1.941806e-02	4.446947e-03	1.046329e-01	2.886814e-02	-1.478346e-02	-1.746973e-02	-1.869310e-02	1.654214e-03	1.966720e-03	1.938105e-03	2.018006e-03	1.988645e-03	1.484516e+01	4.407279e+02	1.959254e+01	1.317419e+01	1.289893e+01	1.542414e+01	4.976099e+01	5.057118e+00	2.931242e+00	1.573908e+01	3.455290e+00	2.792131e+00	5.656652e+00	1.023061e+00	5.052268e+00	6.071621e+00	8.575335e-02	1.550933e-02	7.659105e-02	9.204418e-02	6.285169e-02	1.136734e-02	5.613631e-02	6.746245e-02
4.800240e+00	2.083229e-01	-1.285748e-02	8.018971e-03	1.066424e-01	3.413609e-02	-2.518452e-02	-2.589460e-02	-1.871113e-02	1.039833e-04	1.481410e-03	1.452405e-03	1.514083e-03	1.484439e-03	6.058355e+00	3.308042e+02	3.442611e+01	9.237629e+00	3.195102e+01	1.774980e+01	4.579645e+01	3.184066e-01	1.184557e+00	8.581767e+00	2.886007e+00	1.465704e+00	5.601368e+00	7.431875e-01	2.401608e+00	4.545465e+00	8.491526e-02	1.126653e-02	3.640775e-02	6.890805e-02	6.223742e-02	8.257639e-03	2.668453e-02	5.050516e-02
6.805950e+00	1.469303e-01	-6.878239e-03	7.253832e-04	1.043134e-01	4.671582e-02	-3.959123e-02	-4.374131e-02	-1.903425e-02	-4.611178e-03	4.693890e-04	4.616873e-04	4.802789e-04	4.723986e-04	8.901836e-01	2.431008e+02	6.477338e+01	7.137745e+00	6.020194e+00	2.412479e+01	4.785106e+01	1.361794e+01	1.208269e-01	1.963957e+00	1.054587e+00	3.443339e-01	3.888450e+00	2.314398e-01	4.664216e-01	1.382011e+00	5.894788e-02	3.508567e-03	7.070829e-03	2.095092e-02	4.320500e-02	2.571554e-03	5.182462e-03	1.535568e-02
9.649720e+00	1.036299e-01	-4.394776e-03	3.366756e-03	1.148001e-01	5.019876e-02	-4.968097e-02	-5.535963e-02	-1.993020e-02	-7.634721e-03	4.183985e-04	4.210398e-04	4.265364e-04	4.292291e-04	4.022660e-01	2.060474e+02	7.261852e+01	5.978409e+00	3.745505e+01	2.361836e+01	4.809449e+01	2.096049e+01	6.080293e-02	1.384792e+00	8.328324e-01	2.404694e-01	4.330159e+00	1.925351e-01	3.285510e-01	1.152303e+00	6.564407e-02	2.918782e-03	4.980747e-03	1.746861e-02	4.811288e-02	2.139279e-03	3.650567e-03	1.280337e-02
1.368170e+01	7.309033e-02	-3.543651e-03	1.765410e-03	1.233225e-01	5.764586e-02	-6.484779e-02	-7.618046e-02	-2.206171e-02	-8.808157e-03	1.324917e-04	1.307877e-04	1.348707e-04	1.331361e-04	1.450954e-01	1.715460e+02	9.265052e+01	5.223750e+00	2.648201e+01	2.505325e+01	4.959427e+01	2.176440e+01	9.711374e-03	3.296266e-01	2.498082e-01	5.855339e-02	1.917430e+00	5.504707e-02	7.724164e-02	3.211163e-01	2.906774e-02	8.344991e-04	1.170963e-03	4.868038e-03	2.130478e-02	6.116341e-04	8.582404e-04	3.567958e-03
1.939840e+01	5.155064e-02	-3.446786e-03	4.192990e-03	1.318615e-01	6.490331e-02	-7.777029e-02	-9.153795e-02	-2.383757e-02	-1.030397e-02	1.604706e-04	1.575114e-04	1.627536e-04	1.597522e-04	1.923531e-01	1.410250e+02	9.419609e+01	4.403144e+00	5.057859e+01	2.620678e+01	4.964890e+01	2.337677e+01	1.137358e-02	3.022819e-01	2.552696e-01	5.417271e-02	1.693911e+00	6.140570e-02	7.763524e-02	3.524604e-01	2.567925e-02	9.308942e-04	1.176930e-03	5.343207e-03	1.882124e-02	6.822855e-04	8.626137e-04	3.916227e-03
2.750380e+01	3.635861e-02	-2.036002e-03	8.252718e-03	1.442653e-01	7.752708e-02	-1.002673e-01	-1.161637e-01	-2.699561e-02	-1.204525e-02	9.623717e-05	9.447324e-05	9.795033e-05	9.615501e-05	3.327143e-01	1.235162e+02	1.084334e+02	4.023971e+00	7.614148e+01	2.825325e+01	4.920069e+01	2.404609e+01	7.533856e-03	1.424982e-01	1.384287e-01	2.617810e-02	6.486920e-01	3.305052e-02	3.657260e-02	1.863700e-01	9.834000e-03	5.010373e-04	5.544310e-04	2.825320e-03	7.207689e-03	3.672280e-04	4.063622e-04	2.070777e-03
