# export_mt_object_to_txt
# station_id: 08-32
# lat: 45.815
# lon: 84.176
# profile_pos_m: -12638.932832318646
# n_freq: 39
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
1.187840e+00	8.418642e-01	-4.889241e-03	-8.397328e-03	1.608993e-02	1.014209e-02	-7.353983e-02	-8.388527e-02	-3.133326e-02	-2.823590e-02	3.826512e-03	3.853501e-03	3.821767e-03	3.848722e-03	1.006736e+01	3.857078e+01	1.326911e+03	1.896871e+02	5.979042e+01	3.222478e+01	4.875988e+01	4.202353e+01	7.928973e+00	1.562935e+01	9.091621e+01	3.461718e+01	2.256286e+01	1.160847e+01	1.962873e+00	5.228131e+00	3.420471e-01	1.759814e-01	2.975663e-02	7.925709e-02	2.506985e-01	1.289830e-01	2.180970e-02	5.809034e-02
1.414400e+00	7.070136e-01	-2.858762e-03	-1.173498e-02	1.635184e-02	1.280596e-02	-8.809381e-02	-1.006522e-01	-3.543914e-02	-2.651391e-02	2.506194e-03	2.566144e-03	2.425703e-03	2.483728e-03	1.306292e+01	3.862718e+01	1.602071e+03	1.754102e+02	7.630884e+01	3.806631e+01	4.880661e+01	3.680213e+01	5.421056e+00	9.545015e+00	5.810687e+01	1.968704e+01	1.188875e+01	7.079070e+00	1.039055e+00	3.215276e+00	1.802303e-01	1.073168e-01	1.575180e-02	4.874274e-02	1.320972e-01	7.865634e-02	1.154505e-02	3.572529e-02
1.684170e+00	5.937643e-01	-5.160152e-03	-1.319201e-02	1.790680e-02	1.772353e-02	-9.359724e-02	-1.118738e-01	-4.097885e-02	-2.823831e-02	2.196675e-03	2.233160e-03	2.144794e-03	2.180417e-03	1.508957e+01	4.773596e+01	1.599994e+03	1.862482e+02	6.863668e+01	4.470530e+01	5.008306e+01	3.457052e+01	4.680007e+00	8.462229e+00	4.705295e+01	1.632029e+01	8.885096e+00	5.078457e+00	8.424830e-01	2.510315e+00	1.346957e-01	7.698807e-02	1.277182e-02	3.805572e-02	9.872329e-02	5.642730e-02	9.360922e-03	2.789239e-02
2.005380e+00	4.986586e-01	-8.030518e-03	-1.030581e-02	1.449189e-02	1.986292e-02	-1.079734e-01	-1.180140e-01	-4.873881e-02	-3.325438e-02	1.778403e-03	1.770969e-03	1.803659e-03	1.796120e-03	1.078064e+01	3.818091e+01	1.615879e+03	2.198661e+02	5.207348e+01	5.388569e+01	4.754398e+01	3.430563e+01	2.934872e+00	5.500104e+00	3.644145e+01	1.338601e+01	7.798972e+00	4.126836e+00	6.460699e-01	1.744157e+00	1.182304e-01	6.256175e-02	9.794250e-03	2.644096e-02	8.665525e-02	4.585373e-02	7.178555e-03	1.937952e-02
2.387870e+00	4.187833e-01	-5.495260e-03	-1.562862e-02	1.890004e-02	2.262733e-02	-1.090647e-01	-1.341766e-01	-4.713396e-02	-3.705715e-02	2.065278e-03	2.083641e-03	2.020363e-03	2.038327e-03	1.455678e+01	4.610235e+01	1.585800e+03	1.906687e+02	7.062755e+01	5.012885e+01	5.089426e+01	3.817475e+01	3.629451e+00	6.516498e+00	3.705813e+01	1.296413e+01	7.142795e+00	4.049336e+00	6.694646e-01	1.947855e+00	1.082829e-01	6.138687e-02	1.014891e-02	2.952897e-02	7.936439e-02	4.499262e-02	7.438495e-03	2.164284e-02
2.843310e+00	3.517028e-01	-8.784085e-03	-1.119810e-02	1.707751e-02	2.503567e-02	-1.291371e-01	-1.405910e-01	-5.854502e-02	-4.355119e-02	1.071025e-03	1.066790e-03	1.092444e-03	1.088124e-03	9.022663e+00	4.091007e+01	1.623270e+03	2.371606e+02	5.188844e+01	5.570105e+01	4.743157e+01	3.664527e+01	1.357970e+00	2.880162e+00	1.857880e+01	7.073307e+00	4.311696e+00	2.016877e+00	3.278834e-01	8.544224e-01	6.536417e-02	3.057532e-02	4.970626e-03	1.295282e-02	4.790773e-02	2.240974e-02	3.643149e-03	9.493582e-03
3.385610e+00	2.953677e-01	-9.658239e-03	-1.348270e-02	1.932472e-02	2.922047e-02	-1.474197e-01	-1.566008e-01	-6.636679e-02	-4.667440e-02	1.131179e-03	1.130203e-03	1.145342e-03	1.144354e-03	1.028983e+01	4.591105e+01	1.730394e+03	2.462638e+02	5.438433e+01	5.652166e+01	4.672975e+01	3.511793e+01	1.403628e+00	2.962318e+00	1.842995e+01	6.946679e+00	3.907837e+00	1.848448e+00	3.051208e-01	8.081078e-01	5.924178e-02	2.802198e-02	4.625551e-03	1.225070e-02	4.342041e-02	2.053831e-02	3.390231e-03	8.978976e-03
4.031340e+00	2.480565e-01	-1.088856e-02	-1.374148e-02	2.008744e-02	3.315944e-02	-1.552848e-01	-1.707846e-01	-7.289055e-02	-4.815669e-02	1.052034e-03	1.047748e-03	1.060987e-03	1.056664e-03	9.657156e+00	4.722102e+01	1.673906e+03	2.397755e+02	5.160717e+01	5.879321e+01	4.772152e+01	3.345159e+01	1.158950e+00	2.552318e+00	1.538814e+01	5.800292e+00	3.438019e+00	1.548432e+00	2.633587e-01	6.930071e-01	5.211946e-02	2.347382e-02	3.992449e-03	1.050581e-02	3.820021e-02	1.720480e-02	2.926208e-03	7.700079e-03
4.800240e+00	2.083229e-01	-1.145721e-02	-1.575341e-02	2.347197e-02	3.661105e-02	-1.742535e-01	-1.838208e-01	-8.148429e-02	-4.992083e-02	1.103944e-03	1.106674e-03	1.117987e-03	1.120751e-03	1.001124e+01	4.990090e+01	1.692675e+03	2.409366e+02	5.397218e+01	5.733538e+01	4.653051e+01	3.149345e+01	1.134735e+00	2.539670e+00	1.494263e+01	5.651506e+00	3.247129e+00	1.458014e+00	2.528985e-01	6.719765e-01	4.922562e-02	2.210311e-02	3.833875e-03	1.018699e-02	3.607921e-02	1.620015e-02	2.809984e-03	7.466405e-03
5.715780e+00	1.749542e-01	-1.347772e-02	-1.503975e-02	2.694629e-02	4.203440e-02	-1.902911e-01	-1.979695e-01	-8.837334e-02	-5.408271e-02	7.193230e-04	7.189835e-04	7.263538e-04	7.260110e-04	9.037072e+00	5.524028e+01	1.670787e+03	2.378637e+02	4.813520e+01	5.733796e+01	4.613296e+01	3.146579e+01	6.437767e-01	1.590905e+00	8.839061e+00	3.333532e+00	2.040798e+00	8.250514e-01	1.515576e-01	4.014848e-01	3.093797e-02	1.250756e-02	2.297573e-03	6.086404e-03	2.267554e-02	9.167238e-03	1.683973e-03	4.460942e-03
