# export_mt_object_to_txt
# station_id: 31
# lat: 45.808
# lon: 84.183
# profile_pos_m: -11689.815686099997
# n_freq: 20
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
1.187840e+00	8.418642e-01	2.310513e-02	6.714817e-03	6.179564e-02	5.641988e-02	-4.981007e-02	-5.384939e-02	-1.451424e-02	-2.333707e-02	7.115267e-03	7.281873e-03	7.426902e-03	7.600805e-03	6.172807e+01	7.465664e+02	5.737189e+02	8.053072e+01	1.620493e+01	4.239631e+01	4.723153e+01	5.812089e+01	3.650806e+01	1.299372e+02	1.161752e+02	4.454475e+01	1.694333e+01	4.986062e+00	5.801054e+00	1.584629e+01	2.568564e-01	7.558739e-02	8.794246e-02	2.402256e-01	1.882592e-01	5.540069e-02	6.445616e-02	1.760699e-01
1.684170e+00	5.937643e-01	3.584329e-02	1.454928e-02	7.582258e-02	7.455922e-02	-8.177379e-02	-8.552239e-02	-3.761241e-02	-2.875061e-02	3.138923e-03	3.148823e-03	3.308594e-03	3.319029e-03	1.125327e+02	8.503849e+02	1.052893e+03	1.685476e+02	2.209291e+01	4.451867e+01	4.628361e+01	3.739400e+01	1.826258e+01	5.036145e+01	5.888137e+01	2.363276e+01	4.649178e+00	1.696584e+00	1.602087e+00	4.016840e+00	7.048032e-02	2.571976e-02	2.428722e-02	6.089424e-02	5.165753e-02	1.885093e-02	1.780097e-02	4.463156e-02
2.387870e+00	4.187833e-01	5.791224e-02	2.790932e-02	8.853117e-02	9.546375e-02	-1.062114e-01	-1.100233e-01	-4.505017e-02	-3.719656e-02	3.545612e-03	3.568904e-03	3.906227e-03	3.931888e-03	2.191995e+02	8.990780e+02	1.240381e+03	1.810293e+02	2.573055e+01	4.715778e+01	4.600994e+01	3.954546e+01	2.417913e+01	4.929052e+01	6.336724e+01	2.436719e+01	3.160049e+00	1.570575e+00	1.463532e+00	3.856108e+00	4.790551e-02	2.380950e-02	2.218676e-02	5.845758e-02	3.511166e-02	1.745083e-02	1.626147e-02	4.284564e-02
3.385610e+00	2.953677e-01	5.519264e-02	4.049016e-02	1.155003e-01	1.231679e-01	-1.140966e-01	-1.401761e-01	-5.868040e-02	-4.486981e-02	2.808599e-03	2.839025e-03	3.097582e-03	3.131139e-03	1.752855e+02	1.066549e+03	1.222045e+03	2.041280e+02	3.626434e+01	4.684008e+01	5.085608e+01	3.740324e+01	1.438399e+01	3.586544e+01	4.188738e+01	1.730495e+01	2.350856e+00	9.633589e-01	9.819479e-01	2.428624e+00	3.563836e-02	1.460427e-02	1.488607e-02	3.681730e-02	2.612062e-02	1.070399e-02	1.091053e-02	2.698471e-02
4.800240e+00	2.083229e-01	5.570741e-02	5.390230e-02	1.243126e-01	1.589632e-01	-1.165743e-01	-1.763850e-01	-5.625945e-02	-5.786983e-02	2.825291e-03	2.861215e-03	3.114778e-03	3.154384e-03	1.585379e+02	1.074450e+03	1.179415e+03	1.718691e+02	4.405651e+01	5.197383e+01	5.653896e+01	4.580840e+01	1.155669e+01	3.046824e+01	3.475075e+01	1.343436e+01	2.088300e+00	8.123697e-01	8.440925e-01	2.239298e+00	3.165808e-02	1.231531e-02	1.279622e-02	3.394717e-02	2.320333e-02	9.026330e-03	9.378805e-03	2.488109e-02
6.805950e+00	1.469303e-01	6.424752e-02	6.932226e-02	1.515508e-01	1.985588e-01	-1.575228e-01	-2.228557e-01	-6.907960e-02	-5.164138e-02	1.217124e-03	1.219677e-03	1.320025e-03	1.322795e-03	1.662396e+02	1.161071e+03	1.385958e+03	1.384286e+02	4.717580e+01	5.264718e+01	5.474590e+01	3.678044e+01	4.281468e+00	1.133875e+01	1.340751e+01	4.246158e+00	7.378208e-01	2.797685e-01	2.771345e-01	8.787452e-01	1.118517e-02	4.241217e-03	4.201287e-03	1.332155e-02	8.198009e-03	3.108539e-03	3.079272e-03	9.763836e-03
9.649720e+00	1.036299e-01	7.745629e-02	7.574563e-02	1.923854e-01	2.444067e-01	-1.936867e-01	-2.496238e-01	-9.947127e-02	-6.492623e-02	1.413640e-03	1.436649e-03	1.547821e-03	1.573014e-03	1.540452e+02	1.269790e+03	1.310213e+03	1.851915e+02	4.436026e+01	5.179186e+01	5.219160e+01	3.313302e+01	4.020136e+00	1.172991e+01	1.283717e+01	4.904796e+00	7.476275e-01	2.646398e-01	2.806857e-01	7.587393e-01	1.133384e-02	4.011870e-03	4.255122e-03	1.150229e-02	8.306972e-03	2.940442e-03	3.118730e-03	8.430436e-03
1.368170e+01	7.309033e-02	1.182018e-01	9.363587e-02	2.557776e-01	3.041345e-01	-2.899761e-01	-3.129849e-01	-1.299238e-01	-6.302014e-02	7.315050e-04	7.338493e-04	8.111412e-04	8.137408e-04	2.104980e+02	1.461865e+03	1.685197e+03	1.930245e+02	3.838520e+01	4.993610e+01	4.718533e+01	2.587592e+01	2.042238e+00	5.399153e+00	6.407474e+00	2.175491e+00	2.779400e-01	1.058062e-01	1.089253e-01	3.228774e-01	4.213498e-03	1.603994e-03	1.651279e-03	4.894736e-03	3.088222e-03	1.175624e-03	1.210281e-03	3.587527e-03
1.939840e+01	5.155064e-02	1.289652e-01	1.093020e-01	3.072031e-01	3.620627e-01	-3.368397e-01	-3.834184e-01	-1.421181e-01	-5.899199e-02	6.534710e-04	6.594789e-04	7.205906e-04	7.272157e-04	1.865908e+02	1.472041e+03	1.700604e+03	1.545903e+02	4.028231e+01	4.968605e+01	4.870013e+01	2.254291e+01	1.442526e+00	4.088962e+00	4.802223e+00	1.461189e+00	2.214756e-01	7.957667e-02	8.089690e-02	2.707803e-01	3.357513e-03	1.206361e-03	1.226376e-03	4.104957e-03	2.460840e-03	8.841852e-04	8.988544e-04	3.008669e-03
2.750380e+01	3.635861e-02	1.545581e-01	1.240331e-01	3.813712e-01	4.404135e-01	-4.198003e-01	-4.636024e-01	-1.655482e-01	-4.674196e-02	2.256764e-04	2.268224e-04	2.399304e-04	2.411487e-04	1.808444e+02	1.562930e+03	1.801239e+03	1.362628e+02	3.874709e+01	4.910943e+01	4.783860e+01	1.576684e+01	4.118864e-01	1.217011e+00	1.382005e+00	3.820432e-01	6.524769e-02	2.230733e-02	2.198017e-02	8.032075e-02	9.891378e-04	3.381732e-04	3.332135e-04	1.217642e-03	7.249743e-04	2.478592e-04	2.442241e-04	8.924528e-04
