# export_mt_object_to_txt
# station_id: 04
# lat: 45.615
# lon: 84.393
# profile_pos_m: 15284.103720546867
# n_freq: 20
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
1.187840e+00	8.418642e-01	-2.018985e-02	-9.826993e-03	3.126530e-02	5.640456e-02	-7.507723e-02	-5.271162e-02	-2.563362e-02	-3.651231e-03	5.813552e-03	6.040469e-03	5.612162e-03	5.831219e-03	5.375948e+01	4.434459e+02	8.972467e+02	7.148178e+01	2.595355e+01	6.100020e+01	3.507264e+01	8.106631e+00	2.783718e+01	8.307056e+01	1.097848e+02	3.219684e+01	1.483415e+01	5.366599e+00	3.505282e+00	1.290359e+01	2.248819e-01	8.135624e-02	5.313916e-02	1.956150e-01	1.648239e-01	5.962888e-02	3.894758e-02	1.433732e-01
1.684170e+00	5.937643e-01	-1.902092e-02	-8.422434e-03	4.874736e-02	6.278099e-02	-8.100281e-02	-6.705449e-02	-2.606852e-02	-6.564797e-03	2.162682e-03	2.242164e-03	2.143648e-03	2.222431e-03	3.254198e+01	4.751025e+02	8.315560e+02	5.434515e+01	2.388369e+01	5.217185e+01	3.961811e+01	1.413481e+01	6.766387e+00	2.680423e+01	3.390326e+01	8.985679e+00	5.956695e+00	1.616250e+00	1.167999e+00	4.736775e+00	9.030194e-02	2.450193e-02	1.770656e-02	7.180827e-02	6.618551e-02	1.795834e-02	1.297777e-02	5.263083e-02
2.387870e+00	4.187833e-01	-2.169039e-02	-5.314578e-03	6.206076e-02	7.267003e-02	-9.125500e-02	-7.850379e-02	-2.255995e-02	-7.279389e-03	2.267854e-03	2.348011e-03	2.232938e-03	2.311861e-03	2.645175e+01	4.843819e+02	7.685596e+02	2.980507e+01	1.376738e+01	4.950242e+01	4.070437e+01	1.788327e+01	5.372445e+00	2.380257e+01	2.851315e+01	5.813485e+00	5.818489e+00	1.407760e+00	1.062821e+00	5.587777e+00	8.820676e-02	2.134127e-02	1.611209e-02	8.470924e-02	6.464988e-02	1.564178e-02	1.180913e-02	6.208641e-02
3.385610e+00	2.953677e-01	-1.904106e-02	-3.523157e-03	7.329630e-02	9.148651e-02	-1.002491e-01	-9.247095e-02	-2.999876e-02	-1.079040e-02	1.253511e-03	1.305019e-03	1.254084e-03	1.305615e-03	1.402733e+01	5.140760e+02	6.958310e+02	3.802072e+01	1.048285e+01	5.129932e+01	4.268882e+01	1.978340e+01	1.816070e+00	1.144582e+01	1.279662e+01	3.114167e+00	3.708942e+00	6.378409e-01	5.268466e-01	2.346466e+00	5.622659e-02	9.669500e-03	7.986856e-03	3.557181e-02	4.121047e-02	7.087121e-03	5.853851e-03	2.607185e-02
4.800240e+00	2.083229e-01	-1.785362e-02	-5.691356e-03	8.740184e-02	1.096823e-01	-1.105175e-01	-1.163685e-01	-3.318457e-02	-3.273780e-03	1.245749e-03	1.294763e-03	1.242878e-03	1.291778e-03	9.264706e+00	5.189623e+02	6.795501e+02	2.933770e+01	1.768118e+01	5.144992e+01	4.647724e+01	5.634208e+00	1.231828e+00	9.582123e+00	1.052550e+01	2.273027e+00	3.809001e+00	5.289548e-01	4.437250e-01	2.219582e+00	5.774345e-02	8.018816e-03	6.726755e-03	3.364828e-02	4.232223e-02	5.877276e-03	4.930278e-03	2.466202e-02
6.805950e+00	1.469303e-01	-2.006873e-02	-4.703269e-03	1.112018e-01	1.450796e-01	-1.318157e-01	-1.574759e-01	-3.432644e-02	2.081272e-04	7.744262e-04	7.993255e-04	7.624250e-04	7.869385e-04	7.906462e+00	6.217976e+02	7.848139e+02	2.192780e+01	1.318969e+01	5.253025e+01	5.006888e+01	3.473901e-01	5.941032e-01	5.437997e+00	5.827352e+00	1.005377e+00	2.152645e+00	2.505432e-01	2.127145e-01	1.313490e+00	3.263353e-02	3.798169e-03	3.224696e-03	1.991216e-02	2.391827e-02	2.783813e-03	2.363495e-03	1.459433e-02
9.649720e+00	1.036299e-01	-1.798287e-02	-8.072434e-03	1.316174e-01	1.770049e-01	-1.507854e-01	-1.968873e-01	-3.196657e-02	4.049901e-03	8.371936e-04	8.725389e-04	8.249902e-04	8.598203e-04	5.099646e+00	6.385767e+02	8.071918e+02	1.362709e+01	2.417511e+01	5.336623e+01	5.255344e+01	7.220436e+00	4.331853e-01	5.052067e+00	5.370502e+00	7.272554e-01	2.433472e+00	2.266463e-01	1.906035e-01	1.528891e+00	3.689079e-02	3.435899e-03	2.889499e-03	2.317759e-02	2.703857e-02	2.518293e-03	2.117817e-03	1.698768e-02
1.368170e+01	7.309033e-02	-2.051433e-02	-1.555523e-02	1.701449e-01	2.327278e-01	-1.916710e-01	-2.641038e-01	-3.010766e-02	8.351811e-03	5.368155e-04	5.518671e-04	4.969366e-04	5.108701e-04	6.135568e+00	7.693632e+02	9.857648e+02	9.036902e+00	3.717164e+01	5.382984e+01	5.403006e+01	1.550392e+01	2.558689e-01	2.945543e+00	3.002291e+00	2.955189e-01	1.194691e+00	1.096798e-01	8.725133e-02	9.368248e-01	1.811119e-02	1.662717e-03	1.322707e-03	1.420202e-02	1.327434e-02	1.218664e-03	9.694592e-04	1.040916e-02
1.939840e+01	5.155064e-02	-2.132314e-02	-2.294034e-02	2.102115e-01	2.861252e-01	-2.401735e-01	-3.321101e-01	-2.900836e-02	5.870309e-03	6.805479e-04	7.070672e-04	6.208242e-04	6.450161e-04	6.404495e+00	8.230184e+02	1.096738e+03	5.719019e+00	4.709241e+01	5.369588e+01	5.412651e+01	1.144023e+01	2.783257e-01	3.278065e+00	3.322556e+00	2.492778e-01	1.244976e+00	1.141040e-01	8.678844e-02	1.248690e+00	1.887351e-02	1.729786e-03	1.315690e-03	1.892981e-02	1.383307e-02	1.267822e-03	9.643160e-04	1.387433e-02
2.750380e+01	3.635861e-02	-3.224707e-02	-3.323609e-02	2.786234e-01	3.657410e-01	-3.211494e-01	-4.205054e-01	-2.542547e-02	8.552223e-03	5.102095e-04	5.282539e-04	4.657007e-04	4.821710e-04	9.875200e+00	9.734584e+02	1.289188e+03	3.313644e+00	4.586530e+01	5.269967e+01	5.263021e+01	1.859110e+01	2.176007e-01	2.236867e+00	2.269362e+00	1.191222e-01	6.312581e-01	6.582873e-02	5.042898e-02	1.029863e+00	9.569707e-03	9.979462e-04	7.644901e-04	1.561246e-02	7.013979e-03	7.314303e-04	5.603220e-04	1.144293e-02
3.899580e+01	2.564379e-02	-4.562447e-02	-3.896416e-02	3.724442e-01	4.421207e-01	-4.248254e-01	-5.051437e-01	-2.602117e-02	7.949099e-03	1.497894e-03	1.579641e-03	1.413659e-03	1.490809e-03	1.169151e+01	1.085375e+03	1.414904e+03	2.404330e+00	4.049795e+01	4.988908e+01	4.993619e+01	1.698717e+01	5.837711e-01	5.931636e+00	6.060861e+00	2.634785e-01	1.430424e+00	1.565623e-01	1.227157e-01	3.139379e+00	2.168485e-02	2.373444e-03	1.860337e-03	4.759216e-02	1.589360e-02	1.739581e-03	1.363507e-03	3.488199e-02
5.528970e+01	1.808655e-02	-6.441820e-02	-3.861058e-02	4.883308e-01	5.231417e-01	-5.603014e-01	-5.963624e-01	-1.785114e-02	1.176604e-02	1.875055e-03	1.949217e-03	1.871922e-03	1.945960e-03	1.292058e+01	1.173163e+03	1.533812e+03	1.047081e+00	3.093737e+01	4.697112e+01	4.678571e+01	3.338967e+01	6.451608e-01	6.390757e+00	7.017572e+00	1.906062e-01	1.430469e+00	1.560582e-01	1.310712e-01	5.214943e+00	2.168554e-02	2.365802e-03	1.987005e-03	7.905717e-02	1.589410e-02	1.733980e-03	1.456347e-03	5.794381e-02
7.839170e+01	1.275645e-02	-8.001826e-02	-3.155750e-02	6.040408e-01	5.761462e-01	-6.895565e-01	-6.699716e-01	-1.346331e-02	2.083110e-02	1.259955e-03	1.317979e-03	1.221550e-03	1.277804e-03	1.195367e+01	1.125782e+03	1.493402e+03	9.939242e-01	2.152322e+01	4.364602e+01	4.417467e+01	5.712509e+01	3.501918e-01	3.554967e+00	3.794893e+00	1.024097e-01	8.392612e-01	9.046360e-02	7.279735e-02	2.951756e+00	1.272298e-02	1.371404e-03	1.103589e-03	4.474785e-02	9.325125e-03	1.005151e-03	8.088594e-04	3.279729e-02
1.111470e+02	8.997094e-03	-8.896505e-02	-1.569883e-02	7.430259e-01	6.284141e-01	-8.524206e-01	-7.473031e-01	-9.417064e-03	1.983442e-02	1.279144e-03	1.345476e-03	1.258787e-03	1.324063e-03	9.299687e+00	1.079093e+03	1.464346e+03	5.493339e-01	1.000743e+01	4.022287e+01	4.124051e+01	6.460238e+01	2.633539e-01	2.983949e+00	3.252073e+00	6.625416e-02	8.112674e-01	7.921827e-02	6.362228e-02	3.455170e+00	1.229860e-02	1.200928e-03	9.644970e-04	5.237947e-02	9.014082e-03	8.802030e-04	7.069142e-04	3.839078e-02
1.575880e+02	6.345661e-03	-8.892142e-02	2.930910e-03	8.633667e-01	6.825116e-01	-1.000324e+00	-8.176869e-01	-1.440192e-02	1.599957e-02	8.412220e-04	8.871069e-04	7.990930e-04	8.426799e-04	6.361674e+00	9.734454e+02	1.341563e+03	3.724301e-01	1.887824e+00	3.832720e+01	3.926332e+01	4.800823e+01	1.203012e-01	1.569298e+00	1.659497e+00	2.915805e-02	5.417402e-01	4.618345e-02	3.543708e-02	2.242882e+00	8.212640e-03	7.001289e-04	5.372168e-04	3.400150e-02	6.019336e-03	5.131494e-04	3.937453e-04	2.492091e-02
2.234330e+02	4.475615e-03	-7.973875e-02	1.853656e-02	9.889535e-01	7.529492e-01	-1.168508e+00	-9.061108e-01	-1.387607e-02	1.709287e-02	6.271005e-04	6.615700e-04	5.942525e-04	6.269164e-04	3.798911e+00	8.757510e+02	1.239373e+03	2.747554e-01	1.308689e+01	3.728418e+01	3.779153e+01	5.093016e+01	5.820070e-02	9.322396e-01	9.961700e-01	1.564747e-02	4.388961e-01	3.049577e-02	2.302630e-02	1.631513e+00	6.653550e-03	4.623078e-04	3.490727e-04	2.473332e-02	4.876624e-03	3.388419e-04	2.558478e-04	1.812793e-02
3.167920e+02	3.156645e-03	-6.261822e-02	2.511781e-02	1.093652e+00	8.505899e-01	-1.322987e+00	-1.017631e+00	-1.982760e-02	2.681133e-02	5.308310e-04	5.622250e-04	5.200053e-04	5.507591e-04	1.819840e+00	7.674354e+02	1.113772e+03	4.445632e-01	2.185702e+01	3.787406e+01	3.756721e+01	5.351622e+01	2.863656e-02	6.228437e-01	6.939912e-01	1.468508e-02	4.507963e-01	2.325037e-02	1.785049e-02	9.463147e-01	6.833953e-03	3.524695e-04	2.706088e-04	1.434588e-02	5.008848e-03	2.583374e-04	1.983388e-04	1.051461e-02
4.491590e+02	2.226383e-03	-3.328023e-02	1.709858e-02	1.223712e+00	1.020569e+00	-1.532884e+00	-1.186050e+00	-2.514008e-02	4.771486e-02	7.082141e-04	7.465684e-04	7.025110e-04	7.405564e-04	3.947463e-01	7.159434e+02	1.059224e+03	8.201887e-01	2.719301e+01	3.982792e+01	3.773047e+01	6.221608e+01	1.494372e-02	6.708788e-01	7.678600e-01	2.252424e-02	1.084509e+00	2.684466e-02	2.076763e-02	7.867359e-01	1.644088e-02	4.069581e-04	3.148319e-04	1.192671e-02	1.205010e-02	2.982740e-04	2.307515e-04	8.741510e-03
6.368330e+02	1.570270e-03	-6.662960e-03	1.048093e-03	1.325378e+00	1.222314e+00	-1.751196e+00	-1.363192e+00	-7.863765e-03	6.873233e-02	8.270578e-04	8.720902e-04	8.389057e-04	8.845832e-04	9.047619e-03	6.464852e+02	9.794657e+02	9.518202e-01	8.939454e+00	4.268341e+01	3.789843e+01	8.347309e+01	2.218837e-03	6.254074e-01	7.405087e-01	2.434100e-02	7.025604e+00	2.771386e-02	2.165876e-02	7.326157e-01	1.065063e-01	4.201349e-04	3.283411e-04	1.110626e-02	7.806227e-02	3.079318e-04	2.406529e-04	8.140174e-03
