# export_mt_object_to_txt
# station_id: 08-20
# lat: 45.729
# lon: 84.269
# profile_pos_m: -647.918522753887
# n_freq: 39
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
1.187840e+00	8.418642e-01	1.662974e-02	8.704856e-03	5.299558e-02	6.181558e-02	-3.015999e-02	-7.710502e-02	-2.879630e-02	-1.294063e-02	4.781820e-03	4.860087e-03	5.280750e-03	5.367183e-03	3.756584e+01	7.068805e+02	7.308827e+02	1.062701e+02	2.762986e+01	4.939294e+01	6.863681e+01	2.419844e+01	1.914018e+01	8.438654e+01	9.323427e+01	3.613334e+01	1.459639e+01	3.419950e+00	3.654438e+00	9.740689e+00	2.212774e-01	5.184555e-02	5.540031e-02	1.476663e-01	1.621821e-01	3.799945e-02	4.060486e-02	1.082299e-01
1.414400e+00	7.070136e-01	1.565386e-02	1.980067e-02	6.457752e-02	7.474075e-02	-4.444831e-02	-9.908986e-02	-2.720339e-02	-2.025306e-02	2.744486e-03	2.805325e-03	3.003581e-03	3.070164e-03	5.704957e+01	8.736333e+02	1.056126e+03	1.029948e+02	5.167107e+01	4.917232e+01	6.584063e+01	3.666787e+01	1.240613e+01	4.962458e+01	5.841794e+01	1.864740e+01	6.229834e+00	1.627272e+00	1.584613e+00	5.186753e+00	9.444264e-02	2.466902e-02	2.402231e-02	7.862981e-02	6.922037e-02	1.808080e-02	1.760681e-02	5.763058e-02
1.684170e+00	5.937643e-01	1.892676e-02	2.589263e-02	6.575543e-02	7.887293e-02	-5.106759e-02	-1.233723e-01	-3.131499e-02	-2.065861e-02	2.649494e-03	2.702896e-03	2.928175e-03	2.987194e-03	7.735567e+01	7.929744e+02	1.340732e+03	1.058386e+02	5.383429e+01	5.018243e+01	6.751383e+01	3.341298e+01	1.278060e+01	4.174467e+01	5.880444e+01	1.685495e+01	4.733164e+00	1.508115e+00	1.256495e+00	4.562221e+00	7.175353e-02	2.286263e-02	1.904814e-02	6.916207e-02	5.259071e-02	1.675683e-02	1.396106e-02	5.069134e-02
2.005380e+00	4.986586e-01	2.271613e-02	2.788277e-02	7.423705e-02	9.184979e-02	-6.227307e-02	-1.412243e-01	-3.769509e-02	-2.421791e-02	2.643823e-03	2.687487e-03	2.910631e-03	2.958701e-03	8.169028e+01	8.808677e+02	1.504514e+03	1.267808e+02	5.083025e+01	5.105333e+01	6.620485e+01	3.271947e+01	1.201032e+01	4.009022e+01	5.674428e+01	1.674420e+01	4.211886e+00	1.303828e+00	1.080484e+00	3.783587e+00	6.385109e-02	1.976570e-02	1.637986e-02	5.735819e-02	4.679874e-02	1.448698e-02	1.200538e-02	4.203986e-02
2.387870e+00	4.187833e-01	2.542008e-02	3.384174e-02	6.833615e-02	1.025402e-01	-6.094693e-02	-1.620586e-01	-3.502045e-02	-2.815181e-02	2.496113e-03	2.566871e-03	2.775840e-03	2.854527e-03	9.501733e+01	8.053691e+02	1.589993e+03	1.070845e+02	5.308811e+01	5.631921e+01	6.938974e+01	3.879468e+01	1.120716e+01	3.355299e+01	5.098257e+01	1.360590e+01	3.378978e+00	1.193518e+00	9.185849e-01	3.639932e+00	5.122441e-02	1.809342e-02	1.392551e-02	5.518041e-02	3.754419e-02	1.326131e-02	1.020650e-02	4.044369e-02
2.843310e+00	3.517028e-01	2.928315e-02	3.837070e-02	8.817636e-02	1.094607e-01	-7.406629e-02	-1.928632e-01	-4.685783e-02	-2.292563e-02	1.530761e-03	1.562802e-03	1.698014e-03	1.733555e-03	1.037784e+02	8.800364e+02	1.901215e+03	1.212141e+02	5.265042e+01	5.114672e+01	6.899145e+01	2.607062e+01	6.582397e+00	1.956939e+01	3.125215e+01	8.056329e+00	1.817061e+00	6.370437e-01	4.709137e-01	1.904043e+00	2.754617e-02	9.657415e-03	7.138929e-03	2.886480e-02	2.018957e-02	7.078263e-03	5.232375e-03	2.115604e-02
3.385610e+00	2.953677e-01	3.332985e-02	5.251445e-02	1.001403e-01	1.274049e-01	-9.837346e-02	-2.363677e-01	-5.020190e-02	-2.443351e-02	1.666621e-03	1.693748e-03	1.839057e-03	1.868990e-03	1.447213e+02	9.823567e+02	2.452033e+03	1.166116e+02	5.759754e+01	5.183264e+01	6.740350e+01	2.595242e+01	7.755676e+00	2.053525e+01	3.522695e+01	7.807188e+00	1.535253e+00	5.988574e-01	4.115677e-01	1.917986e+00	2.327403e-02	9.078520e-03	6.239259e-03	2.907617e-02	1.705837e-02	6.653971e-03	4.572975e-03	2.131096e-02
4.031340e+00	2.480565e-01	3.725359e-02	5.928330e-02	1.045317e-01	1.437481e-01	-1.092820e-01	-2.709924e-01	-5.553224e-02	-2.516987e-02	1.704858e-03	1.728312e-03	1.884702e-03	1.910630e-03	1.540154e+02	9.924665e+02	2.682341e+03	1.167870e+02	5.785477e+01	5.397586e+01	6.803746e+01	2.438231e+01	7.500336e+00	1.930147e+01	3.460271e+01	7.319547e+00	1.395112e+00	5.571437e-01	3.695632e-01	1.795487e+00	2.114954e-02	8.446152e-03	5.602481e-03	2.721911e-02	1.550125e-02	6.190485e-03	4.106257e-03	1.994986e-02
4.800240e+00	2.083229e-01	4.129381e-02	6.445178e-02	1.156674e-01	1.610572e-01	-1.286916e-01	-3.032023e-01	-6.063245e-02	-2.890064e-02	1.785881e-03	1.810435e-03	1.975558e-03	2.002719e-03	1.545918e+02	1.037392e+03	2.862528e+03	1.190343e+02	5.735259e+01	5.431501e+01	6.700162e+01	2.548494e+01	7.213557e+00	1.894340e+01	3.433746e+01	7.098388e+00	1.336767e+00	5.231278e-01	3.436458e-01	1.708363e+00	2.026503e-02	7.930480e-03	5.209580e-03	2.589833e-02	1.485296e-02	5.812531e-03	3.818287e-03	1.898181e-02
5.715780e+00	1.749542e-01	5.242302e-02	7.652460e-02	1.274757e-01	1.824889e-01	-1.589554e-01	-3.554673e-01	-6.174361e-02	-2.492231e-02	1.206584e-03	1.208920e-03	1.329480e-03	1.332054e-03	1.906534e+02	1.097990e+03	3.359713e+03	9.823611e+01	5.558699e+01	5.506419e+01	6.590710e+01	2.198107e+01	4.959950e+00	1.192599e+01	2.294194e+01	3.930564e+00	7.452900e-01	3.111635e-01	1.956233e-01	1.146242e+00	1.129840e-02	4.717156e-03	2.965598e-03	1.737673e-02	8.281000e-03	3.457372e-03	2.173593e-03	1.273602e-02
