# export_mt_object_to_txt
# lat: 47.01899722222222
# lon: -124.86399999999999
# n_freq: 14
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
2.154430e-04	4.641599e+03	-1.859947e-05	-9.025566e-06	1.419661e-04	6.734330e-05	-1.097081e-04	-8.829064e-05	2.917510e-05	-1.491637e-05	1.005505e-06	9.720322e-07	9.770895e-07	9.445249e-07	2.512543e-01	1.451409e+01	1.165802e+01	6.311819e-01	2.588541e+01	2.537789e+01	3.882633e+01	2.707932e+01	2.444048e-02	1.795744e-01	1.617766e-01	3.638812e-02	2.786692e+00	3.544437e-01	3.975424e-01	1.651573e+00	4.224551e-02	5.373274e-03	6.026638e-03	2.503741e-02	3.096324e-02	3.938264e-03	4.417138e-03	1.835081e-02
3.162270e-04	3.162285e+03	-2.318660e-05	-9.030798e-06	1.574563e-04	6.734689e-05	-1.292721e-04	-9.175221e-05	2.866150e-05	-2.019717e-05	1.019913e-06	9.335311e-07	9.862794e-07	9.026101e-07	2.479842e-01	1.174614e+01	1.006466e+01	4.923876e-01	2.128009e+01	2.315727e+01	3.536563e+01	3.517156e+01	2.032876e-02	1.280596e-01	1.252377e-01	2.535067e-02	2.348441e+00	3.123270e-01	3.564747e-01	1.474942e+00	3.560174e-02	4.734796e-03	5.404062e-03	2.235973e-02	2.609378e-02	3.470300e-03	3.960830e-03	1.638824e-02
4.641580e-04	2.154439e+03	-2.396072e-05	-4.375014e-06	1.747147e-04	6.937514e-05	-1.519182e-04	-9.625537e-05	2.479011e-05	-2.430388e-05	9.784026e-07	8.636819e-07	9.458838e-07	8.348762e-07	1.618778e-01	9.642468e+00	8.825538e+00	3.288620e-01	1.034771e+01	2.165687e+01	3.235835e+01	4.443257e+01	1.300509e-02	8.860335e-02	9.283475e-02	1.581726e-02	2.301542e+00	2.632416e-01	3.013436e-01	1.377876e+00	3.489077e-02	3.990674e-03	4.568291e-03	2.088824e-02	2.557269e-02	2.924907e-03	3.348263e-03	1.530973e-02
6.812920e-04	1.467799e+03	-2.125493e-05	2.598154e-06	1.951304e-04	7.184327e-05	-1.785649e-04	-9.686425e-05	1.555987e-05	-2.595915e-05	9.117602e-07	7.977354e-07	8.837098e-07	7.731930e-07	8.523885e-02	8.037775e+00	7.671700e+00	1.702810e-01	6.969130e+00	2.021274e+01	2.847804e+01	5.906160e+01	7.258851e-03	6.167303e-02	6.674580e-02	8.700406e-03	2.439624e+00	2.198123e-01	2.492441e-01	1.463747e+00	3.698406e-02	3.332297e-03	3.778476e-03	2.219001e-02	2.710694e-02	2.442359e-03	2.769379e-03	1.626385e-02
1.000000e-03	1.000000e+03	-1.815914e-05	5.632272e-06	2.155214e-04	7.173598e-05	-2.021040e-04	-8.712069e-05	3.713146e-06	-2.520959e-05	9.474807e-07	8.291009e-07	9.183530e-07	8.036073e-07	4.578156e-02	6.534649e+00	6.134494e+00	8.223620e-02	1.723190e+01	1.840995e+01	2.331936e+01	8.162109e+01	4.563003e-03	4.770388e-02	5.119578e-02	5.186932e-03	2.855307e+00	2.091337e-01	2.390826e-01	1.806925e+00	4.328571e-02	3.170412e-03	3.624430e-03	2.739251e-02	3.172564e-02	2.323708e-03	2.656474e-03	2.007694e-02
1.467800e-03	6.812917e+02	-1.514038e-05	7.211455e-06	2.284373e-04	7.150774e-05	-2.179930e-04	-8.196036e-05	-2.686107e-07	-2.304146e-05	7.173516e-07	6.370788e-07	6.937086e-07	6.160836e-07	2.426691e-02	4.943961e+00	4.680053e+00	4.581657e-02	2.546875e+01	1.738169e+01	2.060510e+01	8.933209e+01	2.076065e-03	2.631675e-02	2.788073e-02	2.449924e-03	2.450864e+00	1.524930e-01	1.706656e-01	1.531873e+00	3.715445e-02	2.311754e-03	2.587246e-03	2.322279e-02	2.723182e-02	1.694367e-03	1.896284e-03	1.702081e-02
2.154430e-03	4.641599e+02	-1.047104e-05	9.335531e-06	2.385346e-04	7.531669e-05	-2.309174e-04	-8.022288e-05	-5.972920e-06	-2.111312e-05	6.157007e-07	5.572482e-07	6.039432e-07	5.466774e-07	1.156889e-02	3.678354e+00	3.512997e+00	2.830218e-02	4.171883e+01	1.752338e+01	1.915771e+01	7.420375e+01	1.015510e-03	1.638870e-02	1.735817e-02	1.410295e-03	2.514696e+00	1.276390e-01	1.415529e-01	1.427522e+00	3.812213e-02	1.934974e-03	2.145905e-03	2.164086e-02	2.794107e-02	1.418212e-03	1.572810e-03	1.586135e-02
3.162270e-03	3.162285e+02	-6.303376e-06	9.052681e-06	2.474754e-04	8.208626e-05	-2.411600e-04	-8.235485e-05	-1.059685e-05	-1.914768e-05	6.399235e-07	5.826958e-07	6.335220e-07	5.768815e-07	4.873526e-03	2.722743e+00	2.600919e+00	1.918140e-02	5.515053e+01	1.835041e+01	1.885476e+01	6.103866e+01	5.654385e-04	1.216973e-02	1.293185e-02	1.011259e-03	3.323799e+00	1.280463e-01	1.424382e-01	1.510340e+00	5.038791e-02	1.941148e-03	2.159326e-03	2.289636e-02	3.693110e-02	1.422736e-03	1.582647e-03	1.678156e-02
4.641580e-03	2.154439e+02	-3.102987e-06	7.637646e-06	2.563210e-04	9.717829e-05	-2.496120e-04	-9.437988e-05	-1.343080e-05	-1.550919e-05	5.996328e-07	5.493813e-07	5.961190e-07	5.461565e-07	1.854435e-03	2.050402e+00	1.943158e+00	1.148538e-02	6.788931e+01	2.076309e+01	2.071192e+01	4.910777e+01	2.697698e-04	8.218558e-03	8.681391e-03	6.114936e-04	4.167489e+00	1.148284e-01	1.279893e-01	1.525244e+00	6.317803e-02	1.740768e-03	1.940285e-03	2.312230e-02	4.630543e-02	1.275871e-03	1.422104e-03	1.694716e-02
6.812920e-03	1.467799e+02	-1.005251e-06	5.453071e-06	2.673308e-04	1.249946e-04	-2.587094e-04	-1.209614e-04	-1.521512e-05	-1.173274e-05	4.058590e-07	3.775262e-07	4.019485e-07	3.739646e-07	5.715745e-04	1.618983e+00	1.516233e+00	6.862595e-03	7.955502e+01	2.505917e+01	2.505876e+01	3.763667e+01	8.367198e-05	4.142254e-03	4.267975e-03	2.671426e-04	4.193724e+00	7.329715e-02	8.063962e-02	1.115186e+00	6.357575e-02	1.111166e-03	1.222475e-03	1.690593e-02	4.659693e-02	8.144128e-04	8.959958e-04	1.239096e-02
1.000000e-02	1.000000e+02	8.160804e-07	2.884990e-06	2.843585e-04	1.662161e-04	-2.715066e-04	-1.632999e-04	-1.649395e-05	-1.323063e-05	3.511779e-07	3.252001e-07	3.455445e-07	3.198973e-07	1.138490e-04	1.374011e+00	1.271361e+00	5.662586e-03	7.420532e+01	3.030756e+01	3.102516e+01	3.873485e+01	2.667023e-05	2.713194e-03	2.773152e-03	1.713378e-04	6.711049e+00	5.656962e-02	6.248808e-02	8.668239e-01	1.017377e-01	8.575806e-04	9.473030e-04	1.314082e-02	7.456721e-02	6.285513e-04	6.943121e-04	9.631376e-03
1.467800e-02	6.812917e+01	1.636115e-06	1.411565e-08	3.110563e-04	2.207681e-04	-2.974551e-04	-2.222475e-04	-1.770492e-05	-1.021406e-05	3.798545e-07	3.368527e-07	3.689828e-07	3.272024e-07	2.309955e-05	1.255423e+00	1.189663e+00	3.604978e-03	4.943093e-01	3.536472e+01	3.676574e+01	2.998088e+01	1.072558e-05	2.217364e-03	2.364394e-03	1.154169e-04	1.330178e+01	5.059869e-02	5.693618e-02	9.171905e-01	2.016515e-01	7.670629e-04	8.631376e-04	1.390437e-02	1.477976e-01	5.622077e-04	6.326243e-04	1.019101e-02
2.154430e-02	4.641599e+01	7.340188e-06	3.898094e-06	3.451374e-04	2.856107e-04	-3.327931e-04	-2.831857e-04	-2.575144e-05	-1.438578e-05	3.539787e-07	3.267056e-07	3.521781e-07	3.244762e-07	4.060591e-04	1.179806e+00	1.122502e+00	5.114942e-03	2.797107e+01	3.960870e+01	4.039567e+01	2.918946e+01	3.458921e-05	1.720802e-03	1.809359e-03	1.125310e-04	2.440305e+00	4.178427e-02	4.617750e-02	6.302662e-01	3.699438e-02	6.334386e-04	7.000388e-04	9.554670e-03	2.711450e-02	4.642697e-04	5.130833e-04	7.002958e-03
3.162270e-02	3.162285e+01	1.335243e-05	-2.388388e-06	4.008146e-04	3.647733e-04	-4.013073e-04	-3.571555e-04	-3.631153e-05	-1.087498e-05	5.917278e-07	6.008172e-07	5.857555e-07	5.949269e-07	7.369016e-04	1.176340e+00	1.155897e+00	5.754472e-03	1.014142e+01	4.230470e+01	4.166845e+01	1.667250e+01	6.429281e-05	2.608221e-03	2.520644e-03	1.806350e-04	2.499456e+00	6.351908e-02	6.247196e-02	8.992681e-01	3.789110e-02	9.629326e-04	9.470585e-04	1.363267e-02	2.777174e-02	7.057676e-04	6.941329e-04	9.991867e-03
