# export_mt_object_to_txt
# lat: 47.08272716666667
# lon: -123.33259944444444
# n_freq: 17
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
2.154430e-04	4.641599e+03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.162270e-04	3.162285e+03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.641580e-04	2.154439e+03	-1.659228e-04	-1.164746e-04	4.324662e-04	1.777414e-04	-1.176118e-04	-1.273518e-04	1.181153e-04	1.116830e-05	1.018560e-04	1.020310e-04	1.016006e-04	1.017805e-04	1.121377e+01	5.965301e+01	8.199804e+00	3.840803e+00	3.506812e+01	2.234242e+01	4.727695e+01	5.401498e+00	1.126846e+01	2.603457e+01	9.611697e+00	6.589883e+00	2.878761e+01	1.250290e+01	3.358066e+01	4.915280e+01	4.364126e-01	1.895407e-01	5.090740e-01	7.451436e-01	3.198623e-01	1.389211e-01	3.731184e-01	5.461423e-01
6.812920e-04	1.467799e+03	-2.175820e-04	-9.459147e-05	4.612924e-04	1.709521e-04	-1.348983e-04	-1.427179e-04	1.153866e-04	4.490999e-06	9.431313e-05	9.320999e-05	9.201687e-05	9.093021e-05	1.046416e+01	4.499040e+01	7.169373e+00	2.478820e+00	2.349648e+01	2.033439e+01	4.661341e+01	2.228903e+00	8.319415e+00	1.704868e+01	6.718565e+00	3.903904e+00	2.277619e+01	1.085585e+01	2.684652e+01	4.511769e+01	3.452811e-01	1.645718e-01	4.069862e-01	6.839724e-01	2.530688e-01	1.206205e-01	2.982947e-01	5.013077e-01
1.000000e-03	1.000000e+03	-2.334330e-04	-8.652372e-05	4.972605e-04	1.866056e-04	-1.736584e-04	-1.634265e-04	1.197326e-04	-2.000265e-05	9.127190e-05	8.958127e-05	8.928817e-05	8.763433e-05	7.849521e+00	3.572707e+01	7.202093e+00	1.866335e+00	2.033761e+01	2.056947e+01	4.326138e+01	9.484306e+00	5.755642e+00	1.205178e+01	5.393348e+00	2.694661e+00	2.100600e+01	9.663763e+00	2.145321e+01	4.136254e+01	3.184454e-01	1.465001e-01	3.252251e-01	6.270453e-01	2.334000e-01	1.073751e-01	2.383690e-01	4.595838e-01
1.467800e-03	6.812917e+02	-2.622471e-04	-7.016211e-05	5.317722e-04	2.071828e-04	-2.048103e-04	-2.002136e-04	1.088945e-04	-3.091004e-05	8.937615e-05	8.805774e-05	8.809513e-05	8.679625e-05	6.359003e+00	2.810410e+01	7.078330e+00	1.105628e+00	1.497823e+01	2.128630e+01	4.434977e+01	1.584676e+01	4.187144e+00	8.672695e+00	4.354306e+00	1.695537e+00	1.886347e+01	8.840503e+00	1.762304e+01	4.393298e+01	2.859652e-01	1.340197e-01	2.671606e-01	6.660124e-01	2.095941e-01	9.822781e-02	1.958115e-01	4.881442e-01
2.154430e-03	4.641599e+02	-2.758260e-04	-3.567721e-05	5.682272e-04	2.428061e-04	-2.357790e-04	-2.205215e-04	1.069276e-04	-4.639581e-05	9.338463e-05	9.214159e-05	9.152584e-05	9.030070e-05	4.547305e+00	2.244687e+01	6.126820e+00	7.986792e-01	7.370107e+00	2.313724e+01	4.308489e+01	2.345598e+01	3.053665e+00	6.694259e+00	3.474003e+00	1.237503e+00	1.923800e+01	8.543570e+00	1.624380e+01	4.438810e+01	2.916430e-01	1.295183e-01	2.462518e-01	6.729119e-01	2.137556e-01	9.492855e-02	1.804867e-01	4.932011e-01
3.162270e-03	3.162285e+02	-2.819959e-04	-7.112253e-06	6.076733e-04	3.061131e-04	-2.642862e-04	-2.822126e-04	1.041194e-04	-6.671243e-05	9.532595e-05	9.386087e-05	9.360495e-05	9.217191e-05	3.186934e+00	1.854241e+01	5.987241e+00	6.124327e-01	1.444758e+00	2.673650e+01	4.687876e+01	3.264892e+01	2.153939e+00	5.115679e+00	2.898997e+00	9.129846e-01	1.936212e+01	7.903689e+00	1.387119e+01	4.270687e+01	2.935246e-01	1.198178e-01	2.102836e-01	6.474249e-01	2.151347e-01	8.781877e-02	1.541243e-01	4.745207e-01
4.641580e-03	2.154439e+02	-2.698511e-04	3.829677e-05	6.539927e-04	3.831501e-04	-2.982412e-04	-3.383351e-04	7.345743e-05	-7.832611e-05	8.818646e-05	8.697451e-05	8.704404e-05	8.584547e-05	2.026995e+00	1.567626e+01	5.550535e+00	3.146374e-01	8.077372e+00	3.036446e+01	4.860394e+01	4.683722e+01	1.311688e+00	3.597621e+00	2.142440e+00	5.030658e-01	1.853832e+01	6.574544e+00	1.105774e+01	4.580438e+01	2.810361e-01	9.966836e-02	1.676325e-01	6.943824e-01	2.059813e-01	7.305049e-02	1.228638e-01	5.089376e-01
6.812920e-03	1.467799e+02	-2.558613e-04	5.847485e-05	7.294676e-04	4.773956e-04	-3.522966e-04	-4.550347e-04	5.825862e-05	-1.054558e-04	7.516064e-05	7.395665e-05	7.461387e-05	7.347592e-05	1.280553e+00	1.412887e+01	6.156405e+00	2.698322e-01	1.287335e+01	3.320249e+01	5.225228e+01	6.108173e+01	7.334283e-01	2.397173e+00	1.596437e+00	3.291247e-01	1.640790e+01	4.860541e+00	7.428773e+00	3.494292e+01	2.487394e-01	7.368453e-02	1.126182e-01	5.297255e-01	1.823099e-01	5.400601e-02	8.254192e-02	3.882547e-01
