# export_mt_object_to_txt
# lat: 47.08550944444445
# lon: -121.38178666666666
# n_freq: 13
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
1.000000e-03	1.000000e+03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.467800e-03	6.812917e+02	-1.101219e-04	-1.561219e-04	7.563518e-05	1.103883e-04	-1.202133e-04	-1.635088e-04	2.702517e-05	3.991907e-05	9.892438e-05	9.876029e-05	9.254602e-05	9.239129e-05	3.149537e+00	1.545071e+00	3.553831e+00	2.005208e-01	5.480244e+01	5.558208e+01	5.367631e+01	5.590205e+01	3.261582e+00	2.280648e+00	3.241215e+00	7.686213e-01	2.966704e+01	4.228658e+01	2.612785e+01	1.098110e+02	4.497446e-01	6.410534e-01	3.960913e-01	1.000000e+00	3.296338e-01	4.698508e-01	2.903094e-01	1.000000e+00
2.154430e-03	4.641599e+02	-1.590413e-04	-1.829635e-04	9.516871e-05	1.376096e-04	-1.618246e-04	-2.033100e-04	3.744539e-05	5.234319e-05	8.715794e-05	8.693255e-05	8.133688e-05	8.110012e-05	3.454871e+00	1.645641e+00	3.969395e+00	2.434919e-01	4.900115e+01	5.533286e+01	5.148196e+01	5.442074e+01	2.484230e+00	1.710089e+00	2.484955e+00	6.136669e-01	2.059931e+01	2.976984e+01	1.793440e+01	7.220060e+01	3.122801e-01	4.513029e-01	2.718808e-01	1.000000e+00	2.288812e-01	3.307760e-01	1.992712e-01	8.022289e-01
3.162270e-03	3.162285e+02	-1.954052e-04	-2.253938e-04	1.254004e-04	1.693799e-04	-1.903072e-04	-2.596381e-04	5.695698e-05	6.309160e-05	8.966260e-05	8.840803e-05	8.332967e-05	8.215885e-05	3.563943e+00	1.778849e+00	4.150417e+00	2.893530e-01	4.907633e+01	5.348562e+01	5.375966e+01	4.792533e+01	2.142458e+00	1.492440e+00	2.148727e+00	5.593763e-01	1.722163e+01	2.403535e+01	1.483140e+01	5.538200e+01	2.610754e-01	3.643696e-01	2.248401e-01	8.395766e-01	1.913514e-01	2.670594e-01	1.647933e-01	6.153556e-01
4.641580e-03	2.154439e+02	-2.570296e-04	-2.703284e-04	1.546222e-04	2.014775e-04	-2.403933e-04	-3.189483e-04	7.418764e-05	6.257539e-05	9.293273e-05	9.213737e-05	8.592599e-05	8.519221e-05	3.796659e+00	1.759999e+00	4.352625e+00	2.570228e-01	4.644457e+01	5.249587e+01	5.299444e+01	4.014678e+01	1.891785e+00	1.277010e+00	1.872847e+00	4.512196e-01	1.427456e+01	2.078617e+01	1.232661e+01	5.029316e+01	2.163986e-01	3.151129e-01	1.868682e-01	7.624311e-01	1.586062e-01	2.309575e-01	1.369624e-01	5.588129e-01
6.812920e-03	1.467799e+02	-3.372630e-04	-2.996416e-04	1.825072e-04	2.650278e-04	-3.073220e-04	-3.802057e-04	8.801434e-05	8.537497e-05	8.708238e-05	8.438558e-05	8.020737e-05	7.772356e-05	3.783628e+00	1.924958e+00	4.443044e+00	2.795067e-01	4.161951e+01	5.544738e+01	5.105124e+01	4.412790e+01	1.460673e+00	1.009595e+00	1.457884e+00	3.543377e-01	1.105954e+01	1.502515e+01	9.400157e+00	3.631765e+01	1.676598e-01	2.277773e-01	1.425039e-01	5.505660e-01	1.228838e-01	1.669461e-01	1.044462e-01	4.035294e-01
1.000000e-02	1.000000e+02	-4.276004e-04	-3.444275e-04	2.273596e-04	3.305971e-04	-3.678637e-04	-4.826848e-04	1.205318e-04	8.242640e-05	8.568186e-05	8.360269e-05	7.887335e-05	7.695808e-05	3.818193e+00	2.038922e+00	4.664680e+00	2.700466e-01	3.885106e+01	5.548276e+01	5.268825e+01	3.436651e+01	1.191662e+00	8.496806e-01	1.212485e+00	2.846484e-01	8.941033e+00	1.193844e+01	7.446413e+00	3.019692e+01	1.355437e-01	1.809837e-01	1.128857e-01	4.577774e-01	9.934482e-02	1.326494e-01	8.273793e-02	3.355213e-01
1.467800e-02	6.812917e+01	-5.168642e-04	-3.517956e-04	2.542927e-04	4.421412e-04	-4.280061e-04	-6.069641e-04	1.292841e-04	9.871271e-05	8.231752e-05	8.103551e-05	7.570013e-05	7.452263e-05	3.373019e+00	2.244778e+00	4.759523e+00	2.283022e-01	3.424055e+01	6.009511e+01	5.481008e+01	3.736293e+01	8.881849e-01	7.132860e-01	9.702420e-01	2.091919e-01	7.543575e+00	9.102969e+00	5.839951e+00	2.624989e+01	1.143586e-01	1.379986e-01	8.853213e-02	3.979414e-01	8.381750e-02	1.011441e-01	6.488835e-02	2.916654e-01
2.154430e-02	4.641599e+01	-6.214946e-04	-3.738707e-04	3.271343e-04	5.862722e-04	-5.282422e-04	-7.986241e-04	1.909986e-04	1.009470e-04	8.875110e-05	8.834253e-05	8.152479e-05	8.114959e-05	3.092376e+00	2.649697e+00	5.389787e+00	2.743613e-01	3.102973e+01	6.083890e+01	5.651774e+01	2.785744e+01	7.568134e-01	6.973277e-01	9.177923e-01	2.061184e-01	7.011148e+00	7.539339e+00	4.878266e+00	2.152219e+01	1.062872e-01	1.142944e-01	7.395323e-02	3.262708e-01	7.790165e-02	8.377043e-02	5.420296e-02	2.391355e-01
3.162270e-02	3.162285e+01	-7.551925e-04	-3.599455e-04	4.340118e-04	7.958822e-04	-6.613019e-04	-1.008293e-03	2.175510e-04	7.239937e-05	9.920308e-05	9.962301e-05	9.111934e-05	9.150592e-05	2.803062e+00	3.291355e+00	5.823292e+00	2.105476e-01	2.548375e+01	6.139541e+01	5.674063e+01	1.840706e+01	6.647788e-01	7.234069e-01	8.800969e-01	1.680583e-01	6.794181e+00	6.296520e+00	4.329668e+00	2.286664e+01	1.029980e-01	9.545359e-02	6.563663e-02	3.466522e-01	7.549090e-02	6.996133e-02	4.810742e-02	2.540738e-01
4.641600e-02	2.154430e+01	-9.121434e-04	-3.380929e-04	6.052798e-04	1.021560e-03	-8.285447e-04	-1.332848e-03	2.641028e-04	4.066872e-05	1.158834e-04	1.143154e-04	1.066670e-04	1.052201e-04	2.582124e+00	3.847210e+00	6.720498e+00	1.948347e-01	2.033761e+01	5.935303e+01	5.813347e+01	8.754116e+00	6.151924e-01	7.407625e-01	9.135495e-01	1.534381e-01	6.825375e+00	5.516018e+00	3.894245e+00	2.256106e+01	1.034709e-01	8.362139e-02	5.903573e-02	3.420198e-01	7.583750e-02	6.128909e-02	4.326939e-02	2.506785e-01
6.812920e-02	1.467799e+01	-1.022917e-03	-2.213861e-04	8.393965e-04	1.300307e-03	-1.050741e-03	-1.758976e-03	2.817665e-04	4.228629e-05	1.531811e-04	1.466156e-04	1.417267e-04	1.356588e-04	2.036282e+00	4.452995e+00	7.804139e+00	1.509137e-01	1.221197e+01	5.715625e+01	5.914761e+01	8.535003e+00	5.960638e-01	8.436741e-01	1.079649e+00	1.437080e-01	8.385855e+00	5.427691e+00	3.963239e+00	2.728002e+01	1.271274e-01	8.228237e-02	6.008166e-02	4.135580e-01	9.317617e-02	6.030768e-02	4.403598e-02	3.031113e-01
1.000000e-01	1.000000e+01	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
