# export_mt_object_to_txt
# station_id: CAF018
# lat: 47.075064805555556
# lon: -123.12155027777777
# profile_pos_m: 58745.1718742993
# n_freq: 17
# columns: freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
freq_hz	period_s	Zxx_real	Zxx_imag	Zxy_real	Zxy_imag	Zyx_real	Zyx_imag	Zyy_real	Zyy_imag	Zxx_err	Zxy_err	Zyx_err	Zyy_err	rho_xx	rho_xy	rho_yx	rho_yy	phs_xx_deg	phs_xy_deg	phs_yx_deg	phs_yy_deg	rho_err_xx	rho_err_xy	rho_err_yx	rho_err_yy	phs_err_xx_deg	phs_err_xy_deg	phs_err_yx_deg	phs_err_yy_deg	rho_noise_std_log10_xx	rho_noise_std_log10_xy	rho_noise_std_log10_yx	rho_noise_std_log10_yy	phs_noise_std_norm_xx	phs_noise_std_norm_xy	phs_noise_std_norm_yx	phs_noise_std_norm_yy
2.154430e-04	4.641599e+03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.162270e-04	3.162285e+03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
4.641580e-04	2.154439e+03	-3.863776e-04	-1.985536e-04	1.579880e-04	3.093832e-04	-3.744319e-03	-1.540671e-03	-4.910484e-04	-6.196822e-04	1.971159e-04	1.993661e-04	2.125940e-04	2.150609e-04	5.149227e+01	3.292860e+01	4.473202e+03	1.705760e+02	2.719795e+01	6.294865e+01	2.236565e+01	5.160600e+01	4.672991e+01	3.779550e+01	4.697453e+02	9.279460e+01	2.599833e+01	3.288209e+01	3.008407e+00	1.558466e+01	3.941279e-01	4.984838e-01	4.560666e-02	2.362594e-01	2.888704e-01	3.653565e-01	3.342674e-02	1.731629e-01
6.812920e-04	1.467799e+03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.000000e-03	1.000000e+03	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1.467800e-03	6.812917e+02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
2.154430e-03	4.641599e+02	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
3.162270e-03	3.162285e+02	-6.597409e-04	-5.134616e-04	6.124617e-04	1.221444e-03	-5.382584e-03	-2.261808e-03	-1.242523e-03	4.268258e-04	1.626362e-04	1.706230e-04	1.739371e-04	1.761307e-04	2.799155e+01	7.477626e+01	1.365251e+03	6.912948e+01	3.789283e+01	6.336970e+01	2.279257e+01	1.895838e+01	1.089097e+01	1.867477e+01	8.134564e+01	1.853542e+01	1.114634e+01	7.154578e+00	1.706924e+00	7.681246e+00	1.689755e-01	1.084615e-01	2.587652e-02	1.164457e-01	1.238482e-01	7.949532e-02	1.896583e-02	8.534718e-02
4.641580e-03	2.154439e+02	-7.742027e-04	-6.446634e-04	8.336740e-04	1.597066e-03	-5.756939e-03	-2.754823e-03	-1.053860e-03	9.443053e-04	1.540547e-04	1.612798e-04	1.782595e-04	1.711220e-04	2.769505e+01	8.856120e+01	1.111409e+03	5.463627e+01	3.978349e+01	6.243528e+01	2.557215e+01	4.186174e+01	8.469898e+00	1.585637e+01	6.208571e+01	1.321443e+01	8.761300e+00	5.129239e+00	1.600334e+00	6.928834e+00	1.328190e-01	7.775792e-02	2.426064e-02	1.050393e-01	9.734778e-02	5.699155e-02	1.778149e-02	7.698704e-02
6.812920e-03	1.467799e+02	-9.278278e-04	-7.858847e-04	1.132969e-03	2.105568e-03	-6.253873e-03	-3.438465e-03	-7.305119e-04	1.359657e-03	1.360327e-04	1.411767e-04	1.833056e-04	1.524954e-04	2.748478e+01	1.062791e+02	9.468571e+02	4.428698e+01	4.026512e+01	6.171608e+01	2.880260e+01	6.175190e+01	6.149757e+00	1.255034e+01	4.863919e+01	8.751109e+00	6.410005e+00	3.382987e+00	1.471616e+00	5.660825e+00	9.717399e-02	5.128519e-02	2.230931e-02	8.581662e-02	7.122227e-02	3.758874e-02	1.635129e-02	6.289805e-02
